gene	srci	threshold_stability	n_enhancers	n_core_strict	n_regional_strict	n_regional_domains_strict	regional_evidence_strict	domain_diversity_strict	n_q01_enhancers	min_enhancer_q	rna_mean	rna_detected_fraction	srci_rank	confirmed_mixed	threshold_stable_mixed	above_elbow
SPATA7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014673251	0.02918186555497655	12128	False	False	False
SPATA9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0022530928	0.004299114121938509	12129	False	False	False
SPATC1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00023829952	0.000781657113079729	12130	False	False	False
SPATC1L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008849078	0.01849921834288692	12131	False	False	False
SPATS2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.038173612	0.08155289213131839	12132	False	False	False
SPATS2L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.054688886	0.1133402813965607	12133	False	False	False
SPC24	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0034347584	0.009119332985930172	12134	False	False	False
SPC25	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.007164512	0.015893694632621157	12135	False	False	False
SPCS2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.12286532	0.24048983845752997	12136	False	False	False
SPCS3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0378471	0.08585200625325691	12137	False	False	False
SPDEF	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12138	False	False	False
SPDL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012610954	0.02579468473163106	12139	False	False	False
SPDYC	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12140	False	False	False
SPDYE1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011893952	0.027357998957790515	12141	False	False	False
SPDYE16	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0032093292	0.008077123501823866	12142	False	False	False
SPDYE17	0.0	0	13	0	0	0	0.0	0.0	0	1.0	0.0051191286	0.011334028139656071	12143	False	False	False
SPDYE2	0.0	0	12	0	0	0	0.0	0.0	0	1.0	0.01024854	0.02344971339239187	12144	False	False	False
SPDYE2B	0.0	0	4	0	0	0	0.0	0.0	0	1.0	0.00026315788	0.0003908285565398645	12145	False	False	False
SPDYE3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011577989	0.024752475247524754	12146	False	False	False
SPDYE4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12147	False	False	False
SPDYE5	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.007620992	0.018108389786347056	12148	False	False	False
SPDYE6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00032549686	0.0009119332985930171	12149	False	False	False
SPECC1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01827707	0.03817092235539343	12150	False	False	False
SPECC1L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.028483849	0.05771235018238666	12151	False	False	False
SPEF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0048277956	0.010422094841063054	12152	False	False	False
SPEF2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.017685201	0.035174570088587806	12153	False	False	False
SPEG	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.017694399	0.03869202709744659	12154	False	False	False
SPEM1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00023743896	0.000781657113079729	12155	False	False	False
SPEM3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00017568324	0.0003908285565398645	12156	False	False	False
SPESP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0058116866	0.0143303804064617	12157	False	False	False
SPG11	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.019211244	0.042860865033871806	12158	False	False	False
SPG21	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.028875552	0.0627931214174049	12159	False	False	False
SPG7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.035131663	0.0726941115164148	12160	False	False	False
SPHK1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00031482143	0.000781657113079729	12161	False	False	False
SPHK2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015691763	0.03335070349140177	12162	False	False	False
SPHKAP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016344674	0.03152683689421574	12163	False	False	False
SPIB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12164	False	False	False
SPIC	0.0	0	14	0	0	0	0.0	0.0	0	1.0	0.00037227263	0.0009119332985930171	12165	False	False	False
SPIDR	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.027431518	0.05745179781136008	12166	False	False	False
SPIN1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.10779894	0.19801980198019803	12167	False	False	False
SPIN2A	0.0	0	5	0	0	0	0.0	0.0	0	1.0	0.00075003545	0.0010422094841063053	12168	False	False	False
SPIN2B	0.0	0	6	0	0	0	0.0	0.0	0	1.0	0.013164678	0.02918186555497655	12169	False	False	False
SPIN3	0.0	0	14	0	0	0	0.0	0.0	0	1.0	0.010433421	0.021625846795205836	12170	False	False	False
SPIN4	0.0	0	3	0	0	0	0.0	0.0	0	1.0	0.012699651	0.026576341844710787	12171	False	False	False
SPINDOC	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011120105	0.02279833246482543	12172	False	False	False
SPINK1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00013548724	0.0002605523710265763	12173	False	False	False
SPINK2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00041712352	0.0010422094841063053	12174	False	False	False
SPINK4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12175	False	False	False
SPINK5	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.00026315788	0.0002605523710265763	12176	False	False	False
SPINK6	0.0	0	13	0	0	0	0.0	0.0	0	1.0	0.0013535768	0.0033871808233454925	12177	False	False	False
SPINK8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0008968347	0.0019541427826993227	12178	False	False	False
SPINK9	0.0	0	14	0	0	0	0.0	0.0	0	1.0	0.00065659196	0.000781657113079729	12179	False	False	False
SPINT1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0014747228	0.0028660760812923396	12180	False	False	False
SPINT2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.14270248	0.2559927045336113	12181	False	False	False
SPINT4	0.0	0	16	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12182	False	False	False
SPIRE1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.027747668	0.05601875977071391	12183	False	False	False
SPIRE2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.018831687	0.040125065138092754	12184	False	False	False
SPN	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00013027618	0.00013027618551328816	12185	False	False	False
SPNS1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.041683692	0.08207399687337155	12186	False	False	False
SPNS2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.017668888	0.03712871287128713	12187	False	False	False
SPOCK1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.124463685	0.2003647733194372	12188	False	False	False
SPOCK2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.1935213	0.32113079729025534	12189	False	False	False
SPOCK3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.07056748	0.13001563314226158	12190	False	False	False
SPON2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0034679314	0.008077123501823866	12191	False	False	False
SPOP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03734484	0.07529963522668057	12192	False	False	False
SPOUT1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012620242	0.02905158936946326	12193	False	False	False
SPP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.08797466	0.14108910891089108	12194	False	False	False
SPPL2A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014074578	0.03061490359562272	12195	False	False	False
SPPL2B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01651358	0.035174570088587806	12196	False	False	False
SPPL3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0874233	0.16154247003647734	12197	False	False	False
SPRED1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.027112069	0.05875455966649296	12198	False	False	False
SPRED3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0048720157	0.008989056800416884	12199	False	False	False
SPRN	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.018188726	0.03764981761334028	12200	False	False	False
SPRR2E	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.0004328445	0.0003908285565398645	12201	False	False	False
SPRR2F	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.008425834	0.016023970818134444	12202	False	False	False
SPRTN	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0044480287	0.009900990099009901	12203	False	False	False
SPRY1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012583567	0.027227722772277228	12204	False	False	False
SPRY2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01728488	0.03751954142782699	12205	False	False	False
SPRY3	0.0	0	11	0	0	0	0.0	0.0	0	1.0	0.002910565	0.007556018759770714	12206	False	False	False
SPRY4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008267269	0.017457008858780616	12207	False	False	False
SPRYD3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03131051	0.06526836894215737	12208	False	False	False
SPRYD7	0.0	0	16	0	0	0	0.0	0.0	0	1.0	0.02408414	0.04898384575299635	12209	False	False	False
SPSB1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0034462996	0.007686294945284002	12210	False	False	False
SPSB2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0050586113	0.011985409067222511	12211	False	False	False
SPSB3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.048298143	0.09666492965085982	12212	False	False	False
SPSB4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009521811	0.020844189682126108	12213	False	False	False
SPTA1	0.0	0	10	0	0	0	0.0	0.0	0	1.0	0.0001478722	0.0003908285565398645	12214	False	False	False
SPTAN1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.20813401	0.3474465867639395	12215	False	False	False
SPTB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.035487782	0.07165190203230849	12216	False	False	False
SPTBN4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.020874597	0.04364252214695154	12217	False	False	False
SPTBN5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.001211203	0.0026055237102657635	12218	False	False	False
SPTLC1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.025404032	0.051198540906722254	12219	False	False	False
SPTLC2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.033474308	0.0694372068785826	12220	False	False	False
SPTLC3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00092076283	0.0024752475247524753	12221	False	False	False
SPTSSA	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.018702509	0.040906722251172485	12222	False	False	False
SPTSSB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0073971804	0.01485148514851485	12223	False	False	False
SPTY2D1	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.0114220455	0.026055237102657634	12224	False	False	False
SPX	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.0028865186	0.006513809275664409	12225	False	False	False
SQLE	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.047650162	0.09484106305367379	12226	False	False	False
SQOR	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0012485761	0.0026055237102657635	12227	False	False	False
SRA1	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.032052457	0.06344450234497134	12228	False	False	False
SRARP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0027442188	0.006253256904637832	12229	False	False	False
SRBD1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0070181107	0.015502866076081293	12230	False	False	False
SRC	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.021921523	0.046638874413757164	12231	False	False	False
SRCAP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014675581	0.03152683689421574	12232	False	False	False
SRCIN1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04159651	0.08011985409067222	12233	False	False	False
SRD5A1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.048210736	0.0924960917144346	12234	False	False	False
SRD5A3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008308841	0.019801980198019802	12235	False	False	False
SREBF2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06844928	0.13157894736842105	12236	False	False	False
SREK1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.026376346	0.05745179781136008	12237	False	False	False
SREK1IP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.043548673	0.08546117769671704	12238	False	False	False
SRF	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0119714895	0.02631578947368421	12239	False	False	False
SRFBP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012593155	0.026055237102657634	12240	False	False	False
SRGAP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.032705188	0.06396560708702449	12241	False	False	False
SRGAP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.05750029	0.11425221469515373	12242	False	False	False
SRGAP2C	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.015957853	0.03426263678999479	12243	False	False	False
SRGAP3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.07115367	0.1431735278791037	12244	False	False	False
SRGN	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006835582	0.012636789994788953	12245	False	False	False
SRI	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.20975076	0.3483585200625326	12246	False	False	False
SRL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0048451647	0.010031266284523188	12247	False	False	False
SRM	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.052517544	0.11008337675872851	12248	False	False	False
SRP14	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.8025789	0.7631578947368421	12249	False	False	False
SRP19	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.08107796	0.1585461177696717	12250	False	False	False
SRP54	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.024112541	0.04976550286607608	12251	False	False	False
SRP68	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.020548655	0.04051589369463262	12252	False	False	False
SRP72	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.044002898	0.09002084418968212	12253	False	False	False
SRP9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.19688061	0.34301719645648776	12254	False	False	False
SRPK1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.029753324	0.06122980719124544	12255	False	False	False
SRPK2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.07531551	0.14630015633142263	12256	False	False	False
SRPK3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0036283513	0.008077123501823866	12257	False	False	False
SRPRA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.010836517	0.022537780093798854	12258	False	False	False
SRPRB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.025305536	0.054455445544554455	12259	False	False	False
SRPX	0.0	0	11	0	0	0	0.0	0.0	0	1.0	0.0033612929	0.008337675872850442	12260	False	False	False
SRPX2	0.0	0	14	0	0	0	0.0	0.0	0	1.0	0.0013691747	0.002344971339239187	12261	False	False	False
SRR	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.017330412	0.0373892652423137	12262	False	False	False
SRRD	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.020169182	0.04142782699322564	12263	False	False	False
SRRM2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.07661466	0.15281396560708702	12264	False	False	False
SRRM3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014165309	0.03152683689421574	12265	False	False	False
SRRM4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.028422693	0.05719124544033351	12266	False	False	False
SRRM5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.002944104	0.005862428348097967	12267	False	False	False
SRRT	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03446322	0.07334549244398124	12268	False	False	False
SRSF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03723233	0.08077123501823867	12269	False	False	False
SRSF10	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06578298	0.12910369984366857	12270	False	False	False
SRSF2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.07761261	0.14825429911412194	12271	False	False	False
SRSF4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.05201529	0.10122459614382491	12272	False	False	False
SRSF5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.054662444	0.11529442417926003	12273	False	False	False
SRSF6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.023563124	0.0484627410109432	12274	False	False	False
SRSF7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0863446	0.16792600312662845	12275	False	False	False
SRSF8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06816347	0.12962480458572173	12276	False	False	False
SRSF9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.115005694	0.21912454403335072	12277	False	False	False
SRXN1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0058788327	0.013027618551328817	12278	False	False	False
SRY	0.0	0	5	0	0	0	0.0	0.0	0	1.0	0.00041279534	0.0010422094841063053	12279	False	False	False
SS18	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.021046704	0.0462480458572173	12280	False	False	False
SS18L1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0398308	0.07673267326732673	12281	False	False	False
SS18L2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.036516298	0.07113079729025534	12282	False	False	False
SSB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.09179215	0.1706618030224075	12283	False	False	False
SSBP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.1162685	0.21169880145909328	12284	False	False	False
SSBP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.069195405	0.12245961438249088	12285	False	False	False
SSBP4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.124981984	0.2279833246482543	12286	False	False	False
SSC4D	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.002171746	0.005341323606044815	12287	False	False	False
SSC5D	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0023394602	0.005080771235018239	12288	False	False	False
SSH3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0018169506	0.004168837936425221	12289	False	False	False
SSMEM1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12290	False	False	False
SSNA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.07088971	0.1397863470557582	12291	False	False	False
SSR1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03832715	0.08402813965607087	12292	False	False	False
SSR2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.1311858	0.23775403856175092	12293	False	False	False
SSR4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.27199993	0.4131057842626368	12294	False	False	False
SSRP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.057836935	0.11594580510682648	12295	False	False	False
SSTR1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.064161725	0.12519541427826994	12296	False	False	False
SSTR2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.055758312	0.09666492965085982	12297	False	False	False
SSTR3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00032978744	0.0009119332985930171	12298	False	False	False
SSU72	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.09500054	0.18355914538822304	12299	False	False	False
SSUH2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0015061299	0.0035174570088587808	12300	False	False	False
SSX3	0.0	0	3	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12301	False	False	False
SSX7	0.0	0	4	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12302	False	False	False
ST13	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.16208267	0.2922094841063054	12303	False	False	False
ST14	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00013157894	0.0002605523710265763	12304	False	False	False
ST18	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009782532	0.02214695153725899	12305	False	False	False
ST3GAL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02152932	0.04429390307451798	12306	False	False	False
ST3GAL2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0303463	0.06474726420010422	12307	False	False	False
ST3GAL3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.026541226	0.052892131318395	12308	False	False	False
ST3GAL4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0076033575	0.017847837415320478	12309	False	False	False
ST3GAL6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015268905	0.03361125586242835	12310	False	False	False
ST6GAL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011782244	0.026836894215737362	12311	False	False	False
ST6GALNAC1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0011731173	0.0028660760812923396	12312	False	False	False
ST6GALNAC2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.000109145854	0.0002605523710265763	12313	False	False	False
ST6GALNAC4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0052690413	0.011464304325169358	12314	False	False	False
ST6GALNAC5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.022194296	0.0440333507034914	12315	False	False	False
ST6GALNAC6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00031427576	0.0005211047420531526	12316	False	False	False
ST7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.030160243	0.06292339760291818	12317	False	False	False
ST7L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.019015074	0.03882230328295987	12318	False	False	False
ST8SIA2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.021377286	0.04494528400208442	12319	False	False	False
ST8SIA3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01911718	0.043512245961438246	12320	False	False	False
ST8SIA4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.031127453	0.06852527357998958	12321	False	False	False
ST8SIA5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011589292	0.023970818134445022	12322	False	False	False
ST8SIA6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0059705987	0.01276706618030224	12323	False	False	False
STAB2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0004205273	0.0011724856696195935	12324	False	False	False
STAC	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013992175	0.027357998957790515	12325	False	False	False
STAC2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006896867	0.013678999478895257	12326	False	False	False
STAG1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04310907	0.08637311099531006	12327	False	False	False
STAG2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.038904075	0.07634184471078687	12328	False	False	False
STAG3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013699167	0.030354351224596145	12329	False	False	False
STAM	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.027577255	0.05849400729546639	12330	False	False	False
STAMBP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.019593226	0.03934340802501303	12331	False	False	False
STAMBPL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009831862	0.019671704012506515	12332	False	False	False
STAP1	0.0	0	7	0	0	0	0.0	0.0	0	1.0	0.0005117958	0.0006513809275664409	12333	False	False	False
STAP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006448373	0.015242313705054716	12334	False	False	False
STAR	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0014528314	0.004038561750911933	12335	False	False	False
STARD13	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.010183302	0.023058884835852007	12336	False	False	False
STARD3NL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.08821121	0.16466909848879624	12337	False	False	False
STARD4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008060051	0.018890046899426784	12338	False	False	False
STARD5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0010606156	0.0020844189682126106	12339	False	False	False
STARD6	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.00070234324	0.0016935904116727463	12340	False	False	False
STARD8	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.0029818232	0.007556018759770714	12341	False	False	False
STARD9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0043894975	0.010031266284523188	12342	False	False	False
STAT2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013782889	0.02774882751433038	12343	False	False	False
STAT5A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0016433197	0.0026055237102657635	12344	False	False	False
STAT5B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014031921	0.029833246482542992	12345	False	False	False
STAU1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04637068	0.09340802501302761	12346	False	False	False
STAU2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06741565	0.13965607087024492	12347	False	False	False
STBD1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12348	False	False	False
STC1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0021061802	0.004168837936425221	12349	False	False	False
STC2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00095136435	0.0020844189682126106	12350	False	False	False
STEAP1	0.0	0	16	0	0	0	0.0	0.0	0	1.0	0.00065460237	0.001563314226159458	12351	False	False	False
STEAP1B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015046598	0.034653465346534656	12352	False	False	False
STEAP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0021863792	0.004559666492965086	12353	False	False	False
STEAP4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12354	False	False	False
STIL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0025107372	0.004429390307451798	12355	False	False	False
STIM1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.010447797	0.023319437206878582	12356	False	False	False
STIM2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.018966578	0.040776446065659194	12357	False	False	False
STIP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.054919343	0.10356956748306409	12358	False	False	False
STK10	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0061072777	0.014069828035435123	12359	False	False	False
STK11	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.025708362	0.05536737884314747	12360	False	False	False
STK11IP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015688254	0.02996352266805628	12361	False	False	False
STK16	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011995129	0.02553413236060448	12362	False	False	False
STK17A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.010248968	0.022537780093798854	12363	False	False	False
STK19	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0014158973	0.0035174570088587808	12364	False	False	False
STK24	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.024013385	0.05132881709223554	12365	False	False	False
