gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	permutation_pvalue	permutation_qvalue	initial_spearman_rho	link_pvalue
clic4	17-25452713-25453213	13	0.1402290012803172	0.2634911605395874	0	0.12326215925927017	0.12623630380613318	0.004099964454285129	unsupported	True	0.09	0.22499999999999998	0.1691837301305834	3.0101150181610046e-144
clic4	17-25431101-25431601	14	0.0843439023294801	0.15862089983795805	4	0.07427699750847795	0.11256229981816213	0.0013261959797235103	unsupported	True	0.18	0.31666666666666665	0.1617850585120131	6.084902264308954e-132
clic4	17-25432131-25432631	15	0.047047361141001776	0.049448056067658196	1	0.00240069492665642	0.058811289665224704	6.98147039601921e-06	unsupported	True	0.65	0.65	0.157198699112718	1.3253392392363322e-124
clic4	17-25392645-25393145	16	0.045861449027356144	0.1465327308531371	0	0.10067128182578094	0.12375724734413743	0.001825622093442711	unsupported	True	0.225	0.32142857142857145	0.1566307011254652	1.0368724052658822e-123
clic4	17-25534500-25535000	17	0.08793413445125307	0.11594945801963148	2	0.02801532356837841	0.10432035473598329	0.00033887023275342077	unsupported	True	0.36	0.4235294117647058	0.1559147148162472	1.371105298016827e-122
clic4	17-25440551-25441051	18	0.13512598952828359	0.18855383740459866	2	0.05342784787631508	0.11550795935675438	0.0011636301558905619	unsupported	True	0.21	0.32142857142857145	0.1530497910201309	3.717451375850021e-118
clic4	17-25358702-25359202	19	0.0682487594264499	0.09751186932711835	2	0.029263109900668452	0.042537805882748754	0.00012138165242858026	unsupported	True	0.39	0.43333333333333335	0.1501940735799478	8.012594811410496e-114
irx1b	19-28218202-28218702	0	0.36853399112607826	0.47313967240174976	4	0.10460568127567149	0.18070250740784877	0.008943526866444854	core_concordant	True	0.005	0.016666666666666666	0.4103040381460808	0.0
irx1b	19-28157669-28158169	1	0.3704379338392974	0.5230365215224987	0	0.15259858768320128	0.16634659009300912	0.013276892287108972	core_concordant	True	0.005	0.016666666666666666	0.3699459343601041	0.0
irx1b	19-28139797-28140297	2	0.2360369068646539	0.24224130734617821	4	0.006204400481524319	0.0440671081388232	6.623119268169849e-05	unsupported	True	0.09	0.19999999999999998	0.3077817039700279	0.0
irx1b	19-28170159-28170659	3	0.2969807488277978	0.4204022790522224	1	0.12342153022442459	0.19545232006830274	0.010141374447476386	regional_candidate	True	0.005	0.016666666666666666	0.2453886456934652	9.26209855412865e-306
irx1b	19-28209101-28209601	4	0.21817514413066222	0.23635475275533208	1	0.018179608624669857	0.056278229575234484	0.0002418183735996668	unsupported	True	0.16	0.26666666666666666	0.2341099851873087	9.747151481939059e-278
irx1b	19-28217680-28218180	5	0.18831262175445665	0.21358861808786533	4	0.025275996333408685	0.12566782764453394	0.0006784385187716628	unsupported	True	0.11	0.22000000000000003	0.2312350029239625	7.881403622952346e-271
irx1b	19-28163733-28164233	6	0.22439802053884134	0.45349246467918436	0	0.22909444414034302	0.1509972146144115	0.015687493840782035	regional_candidate	True	0.005	0.016666666666666666	0.2278779898110699	6.959385456967556e-263
irx1b	19-28191026-28191526	7	0.17840674441151208	0.1846787761904164	4	0.006272031778904313	0.09290876741062043	0.00010761726151764713	unsupported	True	0.235	0.311764705882353	0.2185205891538165	2.0616010333582068e-241
irx1b	19-28137244-28137744	8	0.14376967923744727	0.229264978361492	2	0.08549529912404474	0.16363636183503383	0.003207449076203824	unsupported	True	0.125	0.22727272727272727	0.2122046504788207	1.7714893270971408e-227
irx1b	19-28124996-28125496	9	0.24145856085549694	0.42061480223695524	1	0.1791562413814583	0.2885691354974729	0.021745348548956073	regional_candidate	True	0.01	0.028571428571428574	0.1949985232596814	9.064731748884475e-192
irx1b	19-28194594-28195094	10	0.1204039645085141	0.18775793261523546	4	0.06735396810672137	0.11903249533441465	0.0015053137186694576	unsupported	True	0.265	0.311764705882353	0.1886399017286132	2.141920535980057e-179
irx1b	19-28176249-28176749	11	0.21966387538488635	0.3257725682576858	1	0.10610869287279945	0.18164651106789262	0.006279029694823329	regional_candidate	True	0.005	0.016666666666666666	0.188361298564569	7.292668364255175e-179
irx1b	19-28145418-28145918	12	0.16531617431127188	0.18765437544423913	5	0.02233820113296725	0.05391244983317106	0.00022599350569053588	unsupported	True	0.19	0.2714285714285714	0.1864939056476627	2.5559335238660326e-175
irx1b	19-28224749-28225249	13	0.1278611990912023	0.17999919281736654	4	0.05213799372616423	0.03729905251966714	0.00035004402820094536	unsupported	True	0.26	0.311764705882353	0.1701053108641046	8.037893224353796e-146
irx1b	19-28227799-28228299	14	0.16318275082535527	0.2948735173903183	4	0.13169076656496304	0.18922407700156368	0.007347971978886348	regional_candidate	True	0.05	0.125	0.1685319760871129	3.8538368276966213e-143
irx1b	19-28125807-28126307	15	0.2585155266401463	0.40176772103827435	1	0.14325219439812803	0.16032690045683692	0.009227471692423314	regional_candidate	True	0.005	0.016666666666666666	0.1636798684228297	4.87428161299495e-135
irx1b	19-28211348-28211848	16	0.0964547213558926	0.1421017535014515	4	0.04564703214555889	0.11101639275974678	0.0007201104194305486	unsupported	True	0.33	0.3666666666666667	0.1619070559764251	3.8551067114221744e-132
irx1b	19-28123158-28123658	17	0.11673289595193133	0.14675019976552617	4	0.03001730381359484	0.06708426646772829	0.0002955092347917568	unsupported	True	0.37	0.38947368421052636	0.1508267574680863	8.933491623166202e-115
irx1b	19-28180988-28181488	18	0.10134016614652772	0.1654210788140017	2	0.06408091266747398	0.14083835274067288	0.0014929335374910117	unsupported	True	0.405	0.4050000000000001	0.1438297513797624	1.8029530094689985e-104
irx1b	19-28151423-28151923	19	0.13881715949567014	0.23228065702633524	0	0.0934634975306651	0.10171870604993338	0.0022082889617882056	unsupported	True	0.175	0.2692307692307692	0.1369228423293454	8.52062455797463e-95
ntd5	16-13591268-13591768	0	0.383130353363759	0.47824807429905	1	0.09511772093529097	0.21553927784154553	0.009804853054056045	core_concordant	True	0.005	0.03333333333333333	0.246431526436627	1.998913560447486e-308
ntd5	16-13547491-13547991	1	0.06588350044446199	0.2955297366869211	4	0.2296462362424591	0.22699212339409755	0.01540534065831734	regional_candidate	True	0.055	0.1642857142857143	0.2224352419883535	2.8336761511828075e-250
ntd5	16-13588208-13588708	2	0.17809367437430795	0.23974160246909046	3	0.061647928094782506	0.09952062262321423	0.0014708723140657678	unsupported	True	0.105	0.1642857142857143	0.2014953348991849	7.215396276936266e-205
ntd5	16-13553975-13554475	3	0.06834417946718678	0.1686636921447662	4	0.10031951267757942	0.07603248506622115	0.001286489370326846	unsupported	True	0.21	0.2625	0.1914829130659617	7.127486427573142e-185
ntd5	16-13592175-13592675	4	0.16082924194843157	0.28923412005662663	5	0.12840487810819506	0.16258115859651276	0.006038113343676532	regional_candidate	True	0.085	0.1642857142857143	0.184039121717443	1.0227323479166682e-170
ntd5	16-13545191-13545691	5	0.12755717724877225	0.23506599350394525	3	0.107508816255173	0.12297345475346082	0.0031077441619019076	unsupported	True	0.07	0.1642857142857143	0.1719521792944744	5.305605062121437e-149
ntd5	16-13567325-13567825	6	0.4368769501108192	0.583746347704688	1	0.14686939759386886	0.3024637468949762	0.025931570375684262	core_concordant	True	0.005	0.03333333333333333	0.1715217780268503	2.9454703303372993e-148
ntd5	16-13547995-13548495	7	-0.0012072117651171688	0.21556479248289123	4	0.2167720042480084	0.21233201994787276	0.009921938132659881	regional_candidate	True	0.11	0.1642857142857143	0.1674562657794118	2.5329631945703397e-141
ntd5	16-13524712-13525212	8	0.11522423660625888	0.25738488239899676	3	0.14216064579273788	0.1898341970919643	0.006946033480247297	regional_candidate	True	0.09	0.1642857142857143	0.1603456607633743	1.2914943757014909e-129
ntd5	16-13553265-13553765	9	0.016334514232995655	0.16306260424906466	4	0.146728090016069	0.16313702086402873	0.0039031942519682896	unsupported	True	0.205	0.2625	0.1496672054910039	4.9430276852083575e-113
ntd5	16-13608484-13608984	10	0.10076743799330816	0.17719293206848802	3	0.07642549407517986	0.07323077334050447	0.0009916953345562478	unsupported	True	0.115	0.1642857142857143	0.1315400795492707	1.3462674823511386e-87
ntd5	16-13653776-13654276	11	0.13075523713044543	0.24592417455042334	3	0.11516893741997791	0.15783911917965396	0.004470449887819174	unsupported	True	0.095	0.1642857142857143	0.1268492334384858	1.4456681570569494e-81
ntd5	16-13581315-13581815	12	0.09927478663177422	0.11689207336066693	3	0.017617286728892706	0.047818813810122526	9.847429573400134e-05	unsupported	True	0.235	0.2764705882352941	0.1248076008864422	5.1842768137826516e-79
ntd5	16-13513872-13514372	13	0.020859060601155312	0.09035351249817687	2	0.06949445189702155	0.08360160868182323	0.0005249401714457142	unsupported	True	0.33	0.3473684210526316	0.1242426169454764	2.5948816454254805e-78
ntd5	16-13523123-13523623	14	0.1978571582625725	0.2837675313665341	3	0.0859103731039616	0.16923697643217267	0.004125756237173813	unsupported	True	0.045	0.1642857142857143	0.117173947268845	7.76693077070761e-70
ntd5	16-13520295-13520795	15	0.1096450728501624	0.2281093951209231	3	0.1184643222707607	0.1436605887594892	0.0038821149345891794	unsupported	True	0.1	0.1642857142857143	0.1136165062623649	9.208501677836157e-66
ntd5	16-13587008-13587508	16	0.01012068609474976	0.025065952708844874	3	0.014945266614095114	0.021850213193257872	8.185468879706685e-06	unsupported	True	0.69	0.69	0.1129823443333166	4.753054014228533e-65
ntd5	16-13603058-13603558	17	0.07728827867738677	0.12333502054247016	1	0.04604674186508338	0.08067322622599367	0.000458157438434348	unsupported	True	0.325	0.3473684210526316	0.1055089422778608	5.904446053002433e-57
ntd5	16-13568084-13568584	18	0.35213161246602476	0.494025860642948	3	0.14189424817692325	0.34277086139093726	0.024028041344584375	core_concordant	True	0.005	0.03333333333333333	0.1029592158158551	2.5356332554110102e-54
ntd5	16-13566766-13567266	19	0.19705587199870134	0.3164848089853009	1	0.11942893698659957	0.17729175121052068	0.006701175092917196	regional_candidate	True	0.015	0.075	0.1015853516813012	6.247613921857334e-53
gli2a	9-37098807-37099307	0	0.3651953214737917	0.44492700205243424	2	0.07973168057864255	0.19290262211879994	0.006843177619752786	core_concordant	True	0.005	0.02	0.3767354758854071	0.0
gli2a	9-37154459-37154959	1	0.41341636835851575	0.556572749385604	2	0.14315638102708822	0.3366106716565725	0.026820108484288927	core_concordant	True	0.005	0.02	0.3535010264638493	0.0
gli2a	9-37156141-37156641	2	0.40410930051772953	0.5679321103915802	2	0.16382280987385067	0.43574750971782295	0.04054205033091118	core_concordant	True	0.005	0.02	0.3246135253024533	0.0
gli2a	9-37206521-37207021	3	0.2196757104995071	0.2867745798568197	4	0.0670988693573126	0.033556327899177174	0.000645699252826985	unsupported	True	0.055	0.09166666666666667	0.3042573485325236	0.0
gli2a	9-37091848-37092348	4	0.23305851177154585	0.3226281475102615	1	0.08956963573871563	0.22069765315321388	0.006377651404856549	regional_candidate	True	0.01	0.025	0.2766274482416974	0.0
gli2a	9-37146074-37146574	5	0.29153914269774023	0.41974178073954627	2	0.12820263804180604	0.36100615995407176	0.019426464774440842	regional_candidate	True	0.01	0.025	0.274916407952038	0.0
gli2a	9-37200278-37200778	6	0.29770094891557247	0.43556538137582634	2	0.13786443246025387	0.2925418184526272	0.017566836080222185	regional_candidate	True	0.005	0.02	0.2725174035598024	0.0
gli2a	9-37166236-37166736	7	0.22699661811383848	0.26971328441050163	1	0.04271666629666315	0.041119302537934416	0.0004737458616509959	unsupported	True	0.04	0.07272727272727274	0.2720011100668854	0.0
gli2a	9-37043570-37044070	8	0.17919914599626918	0.34250786930821436	0	0.16330872331194518	0.08975126782766557	0.005020194342112005	regional_candidate	True	0.015	0.03	0.2475332124662727	0.0
gli2a	9-37143995-37144495	9	0.16083192403719812	0.18792997972187797	2	0.02709805568467985	0.09479280033642275	0.0004827358482911816	unsupported	True	0.115	0.13529411764705884	0.2139603663277836	2.629029036228272e-231
gli2a	9-37172633-37173133	10	0.12889849771486797	0.17569558593574425	2	0.046797088220876276	0.11698998528693083	0.0009618965533114472	unsupported	True	0.095	0.13125	0.1950441871027731	7.360393736311424e-192
gli2a	9-37099470-37099970	11	0.16035248006382272	0.24161415205995962	2	0.0812616719961369	0.20814307878964816	0.00408667495931872	unsupported	True	0.08	0.12307692307692308	0.1844171565067183	2.0196121923994923e-171
gli2a	9-37202795-37203295	12	0.1204617611382723	0.21691530459209304	3	0.09645354345382075	0.09661305104184849	0.0020213623837096423	unsupported	True	0.105	0.13125	0.1833138668804638	2.2751247364643186e-169
gli2a	9-37090391-37090891	13	0.09005097796226207	0.19008163005433912	3	0.10003065209207705	0.050923095622445014	0.0009682512006380519	unsupported	True	0.13	0.14444444444444446	0.1799280920185806	3.727832147312779e-163
gli2a	9-37076436-37076936	14	0.11345354249622752	0.15638012557841907	2	0.04292658308219155	0.1189278072883864	0.000798346250024861	unsupported	True	0.25	0.25	0.177273601761266	2.2775845034538926e-158
gli2a	9-37177797-37178297	15	0.16099992729074614	0.2226518141184965	2	0.06165188682775036	0.2603215822989492	0.0035734094854561914	unsupported	True	0.105	0.13125	0.1742911824320459	4.4123780552740986e-153
gli2a	9-37151838-37152338	16	0.10617013556050799	0.17078438090663287	2	0.06461424534612488	0.09743215714696041	0.0010751739762643233	unsupported	True	0.14	0.1473684210526316	0.1742823139993262	4.573542611794398e-153
gli2a	9-37120256-37120756	17	0.12404852387295448	0.3271862945018385	3	0.20313777062888402	0.12336288919980812	0.008199178046259196	regional_candidate	True	0.005	0.02	0.1666309611402781	6.164651707888939e-140
gli2a	9-37162324-37162824	18	0.17313408666863037	0.25736859171277926	1	0.0842345050441489	0.22497494362427267	0.004877302880702386	unsupported	True	0.01	0.025	0.1657627308043074	1.739806585235514e-138
gli2a	9-37127261-37127761	19	0.21749617782166222	0.32880920548740494	2	0.11131302766574272	0.3396545715418135	0.012431611443623166	regional_candidate	True	0.015	0.03	0.1630780075577104	4.73728407614759e-134
zgc:174154	12-16701900-16702400	0	0.334028232282176	0.4924172757391877	0	0.1583890434570117	0.38923952301161846	0.030358153238583294	regional_candidate	True	0.005	0.007000000000000001	0.2116817285524743	2.409737813128808e-226
zgc:174154	12-16745280-16745780	1	0.49534600213094354	0.5982214424382584	4	0.10287544030731482	0.5502877066993926	0.03386596799102588	core_concordant	True	0.005	0.007000000000000001	0.1839724674435299	1.3608705172253691e-170
zgc:174154	12-16746302-16746802	2	0.7309930212112761	0.8000205691174601	0	0.06902754790618404	0.578404355715844	0.031941488737833666	core_concordant	True	0.005	0.007000000000000001	0.1520090564675427	1.4434899337482304e-116
zgc:174154	12-16716978-16717478	3	0.4631198506073088	0.5738278745135329	5	0.11070802390622408	0.32552408154537005	0.02067968227794045	core_concordant	True	0.005	0.007000000000000001	0.1254121036375249	9.177622956361688e-80
zgc:174154	12-16743167-16743667	4	0.4317726035145783	0.6045099019918643	0	0.17273729847728597	0.551415050486577	0.057579535618375956	core_concordant	True	0.005	0.007000000000000001	0.1059696372496182	1.9430606955637576e-57
zgc:174154	12-16778486-16778986	5	0.29206184677374	0.4305534925653337	5	0.13849164579159373	0.40482704048227397	0.024139051782800607	regional_candidate	True	0.005	0.007000000000000001	0.1042874794773477	1.0980923619782729e-55
zgc:174154	12-16773025-16773525	6	0.3782702659035585	0.5891027319394979	0	0.21083246603593941	0.5273973390375706	0.06550379466406842	core_concordant	True	0.005	0.007000000000000001	0.0938119629958749	2.0590655779032344e-45
zgc:174154	12-16747935-16748435	7	0.3871529592772422	0.5912649291828558	0	0.2041119699056136	0.581049404618957	0.07012351127912607	core_concordant	True	0.005	0.007000000000000001	0.0830595388416242	5.248762527596528e-36
zgc:174154	12-16742242-16742742	8	0.3372197690681393	0.44949652718425037	5	0.1122767581161111	0.4405377869482067	0.022233066695563398	regional_candidate	True	0.005	0.007000000000000001	0.0792443481346397	6.053662213468338e-33
zgc:174154	12-16748818-16749318	9	0.13173841001119277	0.23490363948937332	0	0.10316522947818055	0.20762498918807307	0.005031560707654178	regional_candidate	True	0.055	0.07	0.0778403091244766	7.45834610974447e-32
zgc:174154	12-16762190-16762690	10	0.2600045391715271	0.4700797887568213	0	0.21007524958529422	0.42547560884193547	0.042016622188626604	regional_candidate	True	0.005	0.007000000000000001	0.0614171842318765	1.5470457055895252e-20
zgc:174154	12-16815079-16815579	11	0.06921318051889587	0.21130168408699868	5	0.14208850356810282	0.21202732666430082	0.0063658109429896815	regional_candidate	True	0.07	0.08166666666666668	0.0562589153304467	1.5817623828700385e-17
zgc:174154	12-16757148-16757648	12	0.022294974537515933	0.03931026117735582	5	0.017015286639839883	0.02430452881379202	1.625670050418195e-05	unsupported	True	0.6	0.6461538461538462	0.0555220585008742	4.054326695249325e-17
zgc:174154	12-16761641-16762141	13	-0.008183105936665979	-0.005034189814010138	4	0.003148916122655841	0.013571709369453115	0.0	unsupported	True	0.95	0.95	0.0217265661455641	0.0005622345565489
cnn3a	24-31209794-31210294	0	0.3725039600936432	0.4705889974908514	4	0.0980850373972082	0.08728159359892479	0.004028721053292461	core_concordant	True	0.005	0.02	0.2340658669772832	1.2462314968249638e-277
cnn3a	24-31208005-31208505	1	0.2222150784714167	0.3084430252435582	1	0.08622794677214152	0.1224768342368141	0.0032574439473531326	unsupported	True	0.005	0.02	0.1815868014679028	3.4864777947089925e-166
cnn3a	24-31238379-31238879	2	0.26191732132218	0.3800615652355126	5	0.11814424391333261	0.2769230258082825	0.012434421593682365	regional_candidate	True	0.005	0.02	0.170153138988668	6.656370016140395e-146
cnn3a	24-31211310-31211810	3	0.16983489673109817	0.18214093344219628	1	0.012306036711098117	0.04760619237417199	0.00010670609123608853	unsupported	True	0.175	0.24666666666666667	0.1682775912155293	1.0395888024500801e-142
cnn3a	24-31213739-31214239	4	0.08224845395144019	0.1365628033008429	4	0.0543143493494027	0.07703482168676537	0.000571391908696357	unsupported	True	0.185	0.24666666666666667	0.1400599563364916	3.957581268412085e-99
cnn3a	24-31266582-31267082	5	0.2182249907101462	0.3427063719112923	5	0.12448138120114607	0.17170223092778752	0.007324913757653402	regional_candidate	True	0.005	0.02	0.1293187207835119	1.03079353971647e-84
cnn3a	24-31204941-31205441	6	0.24285494982243042	0.5096463788394798	3	0.26679142901704944	0.3081449904671203	0.041898254247064635	regional_candidate	True	0.005	0.02	0.1264673447616444	4.376710526285872e-81
cnn3a	24-31250287-31250787	7	0.1518454287552622	0.24506146616051735	3	0.09321603740525516	0.12330262061168751	0.00281668299393136	unsupported	True	0.015	0.04285714285714286	0.1242401824922422	2.612908938614995e-78
cnn3a	24-31260057-31260557	8	0.1456081801535664	0.22892886918883254	4	0.08332068903526613	0.18340035591206277	0.0034982721284175945	unsupported	True	0.025	0.0625	0.1119553796225495	6.64717024753783e-64
cnn3a	24-31226687-31227187	9	0.16289469082880662	0.2553946922900259	1	0.09250000146121931	0.1506502526717477	0.003558962986738513	unsupported	True	0.04	0.07272727272727274	0.1052693844703289	1.0503458979374806e-56
cnn3a	24-31258640-31259140	10	0.13850706675188318	0.20583070888223698	3	0.0673236421303538	0.15303773921714364	0.0021206857292205583	unsupported	True	0.035	0.07	0.1047286267992485	3.8360694669699292e-56
cnn3a	24-31220053-31220553	11	0.1210239161761162	0.20415460536706148	1	0.08313068919094528	0.12527396262016327	0.0021260886908907864	unsupported	True	0.03	0.06666666666666667	0.103925899486141	2.591501729896185e-55
cnn3a	24-31120413-31120913	12	0.07613379058667934	0.11563828105926453	4	0.039504490472585196	0.08041013191514552	0.00036733208727132634	unsupported	True	0.325	0.38235294117647056	0.0947879246771038	2.5288654621121964e-46
cnn3a	24-31264069-31264569	13	0.11888241871278123	0.1851113123139112	4	0.06622889360112998	0.13462229190267347	0.0016504312554906947	unsupported	True	0.095	0.14615384615384613	0.0910190997801414	7.369463565275386e-43
cnn3a	24-31235382-31235882	14	0.11661837698192078	0.2851479800545956	4	0.16852960307267478	0.24336492454653552	0.011695114611344523	regional_candidate	True	0.01	0.03333333333333333	0.0869000291455589	3.1059834501091524e-39
cnn3a	24-31286343-31286843	15	0.002406148805515462	0.013411865980999213	5	0.01100571717548375	0.016894992480905903	2.493822598030674e-06	unsupported	True	0.93	0.93	0.083784752942251	1.323508789985232e-36
cnn3a	24-31182547-31183047	16	0.04483839644417108	0.06888854575654552	2	0.02405014931237444	0.03470189842800235	5.749340473128447e-05	unsupported	True	0.505	0.5611111111111111	0.0831074891505751	4.7935457211206195e-36
cnn3a	24-31212578-31213078	17	0.10148408581448429	0.2115398824670554	4	0.11005579665257112	0.14134533508160518	0.003290687642455344	unsupported	True	0.06	0.09999999999999999	0.0769457025084371	3.609125938484912e-31
cnn3a	24-31242200-31242700	18	0.06877107269212555	0.060212633571769175	5	-0.008558439120356379	0.03635455940273799	0.0	unsupported	True	0.65	0.6842105263157895	0.0758146639601172	2.5812729945963523e-30
cnn3a	24-31149868-31150368	19	0.06532296007727566	0.11575470892259193	4	0.050431748845316274	0.06782580045301838	0.00039594751689029484	unsupported	True	0.235	0.29374999999999996	0.0608297717553195	3.5101304017967456e-20
bhlha15	12-17761896-17762396	0	0.5039098061718876	0.7339612260460668	0	0.2300514198741792	0.6089175070514736	0.10281500387315785	core_concordant	True	0.005	0.02	0.1688070557390973	1.3155023456694832e-143
bhlha15	12-17759695-17760195	1	0.009931502762806636	0.07804352575207238	2	0.06811202298926575	0.0601798914846641	0.0003198983948117107	unsupported	True	0.34	0.4	0.1684796378899218	4.727359735265735e-143
bhlha15	12-17740062-17740562	2	0.44172071374117483	0.6930153963290075	0	0.2512946825878327	0.6362128139572858	0.11079715123651275	core_concordant	True	0.005	0.02	0.1502605157675325	6.3667058291044686e-114
bhlha15	12-17746669-17747169	3	0.01977955449812507	0.0726443416932583	2	0.052864787195133225	0.059834039372783594	0.00022978231668475428	unsupported	True	0.395	0.4388888888888889	0.1229409353986753	1.0307816157632975e-76
bhlha15	12-17752086-17752586	4	0.4732731709853325	0.7160502782679835	0	0.242777107282651	0.646720058094932	0.11242621277875961	core_concordant	True	0.005	0.02	0.1127009855282796	9.815483704067348e-65
bhlha15	12-17763081-17763581	5	0.18186236808605952	0.3827115482821283	0	0.20084918019606876	0.37335834788180855	0.02869904840445935	regional_candidate	True	0.005	0.02	0.1124175591303895	2.034024308022284e-64
bhlha15	12-17842580-17843080	6	0.07653118920956314	0.18866928213521203	0	0.11213809292564889	0.14910613632698053	0.0031546405380537368	unsupported	True	0.095	0.17272727272727273	0.104733845869554	3.788532969035061e-56
bhlha15	12-17738644-17739144	7	0.6296965861343999	0.803713556607958	0	0.17401697047355802	0.7057050413243218	0.09869976470323612	core_concordant	True	0.005	0.02	0.1036648115580996	4.808461097293002e-55
bhlha15	12-17709639-17710139	8	0.14760435494432012	0.27861080685205586	0	0.13100645190773574	0.22677340670926358	0.008277186999226673	regional_candidate	True	0.02	0.05714285714285715	0.1007033058420243	4.777362618314966e-52
bhlha15	12-17757826-17758326	9	0.2415362952774494	0.36030818277259724	0	0.11877188749514783	0.3463953342092708	0.014823809223032777	regional_candidate	True	0.025	0.0625	0.0986759951572029	4.788933769320312e-50
bhlha15	12-17759125-17759625	10	0.3146141512666599	0.44342492293941316	5	0.12881077167275323	0.4332060155680376	0.024743820693647042	regional_candidate	True	0.015	0.049999999999999996	0.0843742039558303	4.281220766905787e-37
