gene	n_links_raw	n_links_pass_filter	control_p99	mask_low_center	mask_high_center	note	n_enhancers_retained	median_difference_structure_score	mean_difference_structure_score	top3_mean_difference_structure_score	max_difference_structure_score	std_difference_structure_score	divergent_fraction_top10pct	gene_divergence_score	rank_eligible	global_divergent_threshold_top10pct	eligible_rank
ABCA2	55	0	0.664697527885437	0.003058343307907815	0.4573029151001696	raw links exist but all filtered out									False	0.8145272979243852	
ABCA3	44	0	1.006773694753647	0.005027138762923494	0.30269692674462845	raw links exist but all filtered out									False	0.8145272979243852	
ABCA4	43	0	0.0	5.910847995660422e-05	0.6797131888225633	raw links exist but all filtered out									False	0.8145272979243852	
ABCA5	17	0	0.0	0.0016475901340942535	0.3836266319852639	raw links exist but all filtered out									False	0.8145272979243852	
ABCA6	11	0	0.0	0.00012288276356683337	0.837196940320181	raw links exist but all filtered out									False	0.8145272979243852	
ABCA8	28	0	0.0	7.726028778382275e-05	0.6297799110540192	raw links exist but all filtered out									False	0.8145272979243852	
ABCA9	15	0	0.0	0.00012063706501871447	0.47034270981466697	raw links exist but all filtered out									False	0.8145272979243852	
ABCB1	20	0	0.0	0.00041660290706316126	0.3854269399106392	raw links exist but all filtered out									False	0.8145272979243852	
ABCB10	30	0	0.0	0.0004439398973838641	0.3471438989047285	raw links exist but all filtered out									False	0.8145272979243852	
ABCB11	44	0	0.0	2.43559381079578e-05	0.5673406595076022	raw links exist but all filtered out									False	0.8145272979243852	
ABCB4	20	0	0.0	8.570534828117694e-05	0.5898762436323892	raw links exist but all filtered out									False	0.8145272979243852	
ABCB5	29	0	0.0	0.00014047757663736805	0.42469676864668227	raw links exist but all filtered out									False	0.8145272979243852	
ABCB6	44	0	0.0	0.0014021257140987178	0.33380474716660496	raw links exist but all filtered out									False	0.8145272979243852	
ABCB7	11	0	0.0	0.0006405366331045225	0.45646780791299035	raw links exist but all filtered out									False	0.8145272979243852	
ABCB8	68	0	0.0	0.0013710942289457363	0.3907766342163201	raw links exist but all filtered out									False	0.8145272979243852	
ABCB9	63	0	0.0	0.0009071350617323261	0.4424342954646692	raw links exist but all filtered out									False	0.8145272979243852	
ABCC1	39	0	0.0	0.0003527348659073887	0.4012667444592748	raw links exist but all filtered out									False	0.8145272979243852	
ABCC11	52	0	0.0	9.522377347897483e-05	0.882621686986028	raw links exist but all filtered out									False	0.8145272979243852	
ABCC12	56	0	0.0	6.157715392514894e-05	0.7221857300478537	raw links exist but all filtered out									False	0.8145272979243852	
ABCC2	21	0	0.0	2.5315153682011813e-05	0.5566913734880676	raw links exist but all filtered out									False	0.8145272979243852	
ABCC3	56	0	0.0	0.0001101864155857376	0.4520742448028905	raw links exist but all filtered out									False	0.8145272979243852	
ABCC4	51	0	0.0	0.0008631403556862895	0.33618509387236784	raw links exist but all filtered out									False	0.8145272979243852	
ABCC5	27	0	0.0	0.0018780967196398617	0.3811804205762589	raw links exist but all filtered out									False	0.8145272979243852	
ABCC6	24	0	0.0	7.652654920567077e-05	0.5753071172108303	raw links exist but all filtered out									False	0.8145272979243852	
ABCC9	28	0	0.0	0.0007769290857192407	0.5142480732530721	raw links exist but all filtered out									False	0.8145272979243852	
ABCD1	42	0	0.0	0.00029556006358215906	0.4677392579375397	raw links exist but all filtered out									False	0.8145272979243852	
ABCD2	15	0	0.0	0.0007750517012027976	0.5165220347709044	raw links exist but all filtered out									False	0.8145272979243852	
ABCD3	24	0	0.0	0.0025173114513378538	0.471984392756913	raw links exist but all filtered out									False	0.8145272979243852	
ABCD4	32	0	0.0	0.0018561104695428354	0.3766928717732368	raw links exist but all filtered out									False	0.8145272979243852	
ABCE1	16	0	0.0	0.0018699347128634382	0.4243506708899	raw links exist but all filtered out									False	0.8145272979243852	
ABCF1	37	0	0.7907398343086243	0.00284303720471682	0.47962195248706696	raw links exist but all filtered out									False	0.8145272979243852	
ABCF2	46	0	0.0	0.0015355821549000413	0.3983437117912616	raw links exist but all filtered out									False	0.8145272979243852	
ABCF3	33	0	0.0	0.0011391323180041475	0.38693998441406197	raw links exist but all filtered out									False	0.8145272979243852	
ABCG1	63	0	0.0	0.00071996985577865	0.5859311918324392	raw links exist but all filtered out									False	0.8145272979243852	
ABCG2	35	0	0.0	0.0004000367414584195	0.6098437768234304	raw links exist but all filtered out									False	0.8145272979243852	
ABCG4	29	0	0.0	0.00023558881879977923	0.3941427062733999	raw links exist but all filtered out									False	0.8145272979243852	
ABCG5	25	0	0.0	2.5091026322359485e-05	0.7615229141073607	raw links exist but all filtered out									False	0.8145272979243852	
ABCG8	27	0	0.0	7.60766993163427e-05	0.43688740719853264	raw links exist but all filtered out									False	0.8145272979243852	
ABHD1	30	0	0.0	3.057240902164008e-05	0.5727779363830618	raw links exist but all filtered out									False	0.8145272979243852	
ABHD11	27	0	0.0	0.0006688044713981105	0.4647351684342318	raw links exist but all filtered out									False	0.8145272979243852	
ABHD12	45	0	0.0	0.003144470697800467	0.2618109649119775	raw links exist but all filtered out									False	0.8145272979243852	
ABHD12B	51	0	0.0	5.7152369099457064e-05	0.5982952434758381	raw links exist but all filtered out									False	0.8145272979243852	
ABHD13	27	0	0.0	0.0004884106048060303	0.3372421672958774	raw links exist but all filtered out									False	0.8145272979243852	
ABHD14A	39	0	1.0623375463485718	0.004719353836778114	0.39532455801865	raw links exist but all filtered out									False	0.8145272979243852	
ABHD14B	39	0	0.0	0.0006429353670468114	0.5225736387842242	raw links exist but all filtered out									False	0.8145272979243852	
ABHD15	44	0	0.0	7.11256141072115e-05	0.6912203000294662	raw links exist but all filtered out									False	0.8145272979243852	
ABHD16A	44	0	0.0	0.0017346325770546682	0.30330034117930477	raw links exist but all filtered out									False	0.8145272979243852	
ABHD16B	41	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ABHD17A	43	0	0.0	0.0031317112230638375	0.3624571709395514	raw links exist but all filtered out									False	0.8145272979243852	
ABHD17B	29	0	0.0	0.0012888276800547397	0.3073514044563595	raw links exist but all filtered out									False	0.8145272979243852	
ABHD17C	51	0	0.0	0.001601062599085984	0.4476152245747225	raw links exist but all filtered out									False	0.8145272979243852	
ABHD18	9	0	0.0	0.0017175198347781266	0.4543249508181036	raw links exist but all filtered out									False	0.8145272979243852	
ABHD2	49	0	0.27911546707153323	0.003930278456977513	0.39657050437896574	raw links exist but all filtered out									False	0.8145272979243852	
ABHD3	26	0	1.3433104753494263	0.0005462553525735632	0.40691374069157565	raw links exist but all filtered out									False	0.8145272979243852	
ABHD4	39	0	0.0	0.0006766873063849792	0.4524164825465155	raw links exist but all filtered out									False	0.8145272979243852	
ABHD5	30	0	0.5173154473304749	0.001170389468885895	0.3666383734081738	raw links exist but all filtered out									False	0.8145272979243852	
ABHD6	51	0	0.0	0.0005390159883742236	0.450995923775164	raw links exist but all filtered out									False	0.8145272979243852	
ABHD8	47	0	0.0	0.0028750856131285548	0.43527526623984747	raw links exist but all filtered out									False	0.8145272979243852	
ABI1	33	0	0.0	0.0021931807096445236	0.34535884196395233	raw links exist but all filtered out									False	0.8145272979243852	
ABI3	27	0	0.0	6.308174405126373e-05	0.5967634049895547	raw links exist but all filtered out									False	0.8145272979243852	
ABITRAM	29	0	0.0	0.0015426122207451152	0.43783449640950844	raw links exist but all filtered out									False	0.8145272979243852	
ABL1	72	0	0.0	0.0022626987924695622	0.45791802821310373	raw links exist but all filtered out									False	0.8145272979243852	
ABLIM1	80	0	0.6661185622215271	0.004187881942035514	0.3275040596194522	raw links exist but all filtered out									False	0.8145272979243852	
ABLIM2	94	0	0.0	0.0014213235288952062	0.3772498008095427	raw links exist but all filtered out									False	0.8145272979243852	
ABLIM3	43	0	0.0	0.00418744063985117	0.3296619529929077	raw links exist but all filtered out									False	0.8145272979243852	
ABO	39	0	0.0	0.00019291669243657258	0.5664727198474064	raw links exist but all filtered out									False	0.8145272979243852	
ABR	95	0	1.0478543460369107	0.010483056813901834	0.3243683906877967	raw links exist but all filtered out									False	0.8145272979243852	
ABRA	15	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ABRACL	17	0	0.0	0.0020113178825978783	0.4665958799938448	raw links exist but all filtered out									False	0.8145272979243852	
ABRAXAS1	21	0	0.0	0.0005124598320538841	0.46199493268954905	raw links exist but all filtered out									False	0.8145272979243852	
ABRAXAS2	52	0	0.5126791596412659	0.0008245259569023451	0.4959833591326428	raw links exist but all filtered out									False	0.8145272979243852	
ABT1	20	0	0.0	0.0007462755601038434	0.4354207255190409	raw links exist but all filtered out									False	0.8145272979243852	
ABTB1	57	0	0.0	0.0007284968425328278	0.4880280719196232	raw links exist but all filtered out									False	0.8145272979243852	
ABTB2	69	0	0.0	0.0008200439917312557	0.3581860966100827	raw links exist but all filtered out									False	0.8145272979243852	
ACAA1	32	0	0.0	0.0015972143175825514	0.31782603341022364	raw links exist but all filtered out									False	0.8145272979243852	
ACAA2	34	0	0.0	0.00147644861375097	0.35945138549700884	raw links exist but all filtered out									False	0.8145272979243852	
ACACA	82	0	0.0	0.0035621016263397286	0.33460622753671104	raw links exist but all filtered out									False	0.8145272979243852	
ACACB	33	0	0.0	0.0001762583433327175	0.5558794027575724	raw links exist but all filtered out									False	0.8145272979243852	
ACAD11	22	0	0.0	0.0005320492287427521	0.4637829407078166	raw links exist but all filtered out									False	0.8145272979243852	
ACAD8	38	0	0.0	0.0012057040470029674	0.37021948603071214	raw links exist but all filtered out									False	0.8145272979243852	
ACAD9	41	0	1.1365947353839874	0.003037551745635422	0.3959258729436996	raw links exist but all filtered out									False	0.8145272979243852	
ACADS	40	0	0.0	0.0004254109668247296	0.3755407231226769	raw links exist but all filtered out									False	0.8145272979243852	
ACADSB	22	0	0.0	0.000705611180549159	0.35062001181823405	raw links exist but all filtered out									False	0.8145272979243852	
ACAN	36	0	0.0	0.0003475029229136673	0.6486509795835346	raw links exist but all filtered out									False	0.8145272979243852	
ACAP1	55	0	0.0	0.001210070340312986	0.4469013607191121	raw links exist but all filtered out									False	0.8145272979243852	
ACAP2	53	0	0.9918474262952804	0.0017459925867869782	0.35160419462423664	raw links exist but all filtered out									False	0.8145272979243852	
ACAT2	22	0	1.0758558106422424	0.009243662319457094	0.39786669590561274	raw links exist but all filtered out									False	0.8145272979243852	
ACBD3	35	0	0.0	0.0017674727747626683	0.3495793216273347	raw links exist but all filtered out									False	0.8145272979243852	
ACBD4	58	0	0.0	9.09209656478915e-05	0.3091085573710938	raw links exist but all filtered out									False	0.8145272979243852	
ACBD5	27	0	0.8637479305267334	0.003252343729457852	0.4465810644459618	raw links exist but all filtered out									False	0.8145272979243852	
ACBD7	28	0	0.0	0.0011235463788440666	0.43226352158215825	raw links exist but all filtered out									False	0.8145272979243852	
ACCS	45	0	0.0	1.546531345601044e-05	0.41701377234266135	raw links exist but all filtered out									False	0.8145272979243852	
ACCSL	44	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ACD	31	0	0.0	0.003040201713564471	0.416925843844823	raw links exist but all filtered out									False	0.8145272979243852	
ACE	38	0	0.0	0.00011486339834098093	0.4966694400994137	raw links exist but all filtered out									False	0.8145272979243852	
ACE2	25	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ACER1	31	0	0.0	8.006879457108366e-05	0.5243699099059219	raw links exist but all filtered out									False	0.8145272979243852	
ACER2	22	0	0.0	7.215327356090118e-05	0.6092941568508918	raw links exist but all filtered out									False	0.8145272979243852	
ACER3	56	0	0.0	0.0006592184811741377	0.3262427233481036	raw links exist but all filtered out									False	0.8145272979243852	
ACHE	20	0	0.0	0.002653013857605899	0.363734226506207	raw links exist but all filtered out									False	0.8145272979243852	
ACIN1	37	0	0.0	0.004154802321448446	0.36642550519377365	raw links exist but all filtered out									False	0.8145272979243852	
ACKR2	47	0	0.0	4.1632816535473646e-05	0.7512717260242892	raw links exist but all filtered out									False	0.8145272979243852	
ACKR3	51	0	0.0	9.372855869244542e-05	0.5742540264482563	raw links exist but all filtered out									False	0.8145272979243852	
ACKR4	17	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ACLY	45	0	0.8844133710861206	0.004928959537638842	0.37716383942559706	raw links exist but all filtered out									False	0.8145272979243852	
ACMSD	24	0	0.0	0.00012288955990484468	0.5344495505164086	raw links exist but all filtered out									False	0.8145272979243852	
ACO1	31	0	0.0	0.0007461627138024638	0.4376044428036174	raw links exist but all filtered out									False	0.8145272979243852	
ACO2	50	0	0.7906926274299622	0.004298533129995115	0.38254176618153984	raw links exist but all filtered out									False	0.8145272979243852	
ACOD1	28	0	0.0	7.676947421897546e-06	0.57397052046548	raw links exist but all filtered out									False	0.8145272979243852	
ACOT1	22	0	0.0	0.00012874709320261115	0.5987816821495302	raw links exist but all filtered out									False	0.8145272979243852	
ACOT11	57	0	0.0	0.00031412478611914	0.5018499966069125	raw links exist but all filtered out									False	0.8145272979243852	
ACOT12	37	0	0.0	0.0001051263803855705	0.6702977849169742	raw links exist but all filtered out									False	0.8145272979243852	
ACOT13	25	0	0.0	0.0019746794171870137	0.2992825157546031	raw links exist but all filtered out									False	0.8145272979243852	
ACOT2	25	0	0.0	0.002055790560370042	0.4343958445698164	raw links exist but all filtered out									False	0.8145272979243852	
ACOT4	28	0	0.0	0.00028156140119252354	0.3898804008096093	raw links exist but all filtered out									False	0.8145272979243852	
ACOT6	32	0	0.0	8.961042834103227e-05	0.5272390716393057	raw links exist but all filtered out									False	0.8145272979243852	
ACOT8	30	0	0.0	0.0022231229203003916	0.4268215361637837	raw links exist but all filtered out									False	0.8145272979243852	
ACOT9	25	0	0.0	0.0011082484781267557	0.3985074902610163	raw links exist but all filtered out									False	0.8145272979243852	
ACOX1	48	0	0.0	0.002374710733136142	0.4149874983773779	raw links exist but all filtered out									False	0.8145272979243852	
ACOX2	56	0	0.0	6.0320909754288184e-05	0.680352915514193	raw links exist but all filtered out									False	0.8145272979243852	
ACOX3	42	0	0.0	0.0005554834372799556	0.4227212227339966	raw links exist but all filtered out									False	0.8145272979243852	
ACP2	52	0	0.0	0.0009372316521232251	0.34309921945608474	raw links exist but all filtered out									False	0.8145272979243852	
ACP5	35	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ACP6	39	0	0.0	0.00010889256736558304	0.503853471155368	raw links exist but all filtered out									False	0.8145272979243852	
ACP7	29	0	0.0	0.00012243490405117728	0.8060625492175072	raw links exist but all filtered out									False	0.8145272979243852	
ACR	25	0	0.0	7.376949910935155e-05	0.7533119289993547	raw links exist but all filtered out									False	0.8145272979243852	
ACRBP	40	0	0.0	0.00010101041731297316	0.7238453138006928	raw links exist but all filtered out									False	0.8145272979243852	
ACSBG1	62	0	0.0	0.0008079543179813246	0.353694543258809	raw links exist but all filtered out									False	0.8145272979243852	
ACSBG2	40	0	0.0	0.000355215890940536	0.7470676280991569	raw links exist but all filtered out									False	0.8145272979243852	
ACSF2	41	0	0.0	0.00019774594372519802	0.5193384264851096	raw links exist but all filtered out									False	0.8145272979243852	
ACSF3	66	0	0.0	0.000496660446981441	0.44596192369906046	raw links exist but all filtered out									False	0.8145272979243852	
ACSL1	31	0	0.0	0.0011286376915901506	0.33988208940290493	raw links exist but all filtered out									False	0.8145272979243852	
ACSL3	47	0	0.7907398343086243	0.005526443466211763	0.30555250416506885	raw links exist but all filtered out									False	0.8145272979243852	
ACSL4	22	0	0.0	0.00282475922159268	0.3627186082393416	raw links exist but all filtered out									False	0.8145272979243852	
