gene	n_links_raw	n_links_pass_filter	latent_mask_fraction	control_p99	mask_low_center	mask_high_center	note	n_enhancers_retained	median_difference_structure_score	mean_difference_structure_score	top3_mean_difference_structure_score	max_difference_structure_score	std_difference_structure_score	divergent_fraction_top10pct	gene_divergence_score	absolute_divergence_score	rank_eligible	global_divergent_threshold_top10pct	eligible_rank	absolute_rank	rank_eligible_maskgt2pct	absolute_rank_maskgt2pct
SMARCA5	20	0	0.0	0.0	0.004223683312308	0.3727345598455875	raw links exist but all filtered out										False	0.8145272979243852			False	
SMARCAD1	12	0	0.0007816571130797	1.094923996925354	0.0016121674024837	0.3008439429409361	raw links exist but all filtered out										False	0.8145272979243852			False	
SMARCB1	34	0	0.0029963522668056	0.7205503463745118	0.0082561587977431	0.3760725896841003	raw links exist but all filtered out										False	0.8145272979243852			False	
SMARCC1	47	0	0.0	0.0	0.0022953734656914	0.3852936780304931	raw links exist but all filtered out										False	0.8145272979243852			False	
SMARCC2	37	0	0.0003908285565398	0.5953723621368409	0.0046657900782158	0.394627278906166	raw links exist but all filtered out										False	0.8145272979243852			False	
SMARCD2	28	0	0.0	0.0	0.0001672539897278	0.4880423946941276	raw links exist but all filtered out										False	0.8145272979243852			False	
SMARCD3	48	0	0.007686294945284	1.0730207347869871	0.0117146740911207	0.3786597264589711	raw links exist but all filtered out										False	0.8145272979243852			False	
SMC1A	32	0	0.0001302761855132	0.5027934312820435	0.0022961402549682	0.3773549861998255	raw links exist but all filtered out										False	0.8145272979243852			False	
SMC1B	45	0	0.0	0.0	2.1975618257650515e-05	0.6889534866863368	raw links exist but all filtered out										False	0.8145272979243852			False	
SMC2	17	0	0.0	0.0	0.0011064902066234	0.4140316548749685	raw links exist but all filtered out										False	0.8145272979243852			False	
SMC3	30	0	0.0002605523710265	0.4766213831305503	0.004587474812401	0.3866452485561458	raw links exist but all filtered out										False	0.8145272979243852			False	
SMC5	44	0	0.0	0.0	0.0008122139209201	0.4362565480592379	raw links exist but all filtered out										False	0.8145272979243852			False	
SMC6	35	0	0.0	0.0	0.0008465423501473	0.3241599423919667	raw links exist but all filtered out										False	0.8145272979243852			False	
SMCHD1	25	0	0.0	0.0	0.0018788401631081	0.3924011096634646	raw links exist but all filtered out										False	0.8145272979243852			False	
SMCO1	23	0	0.0	0.0	9.070772843509477e-05	0.7243219157273023	raw links exist but all filtered out										False	0.8145272979243852			False	
SMCO2	36	0	0.0	0.0	3.4156994820939496e-05	0.9655263357032542	raw links exist but all filtered out										False	0.8145272979243852			False	
SMCO3	14	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
SMCO4	33	0	0.0	0.0	0.0005381884433461	0.3553196052035736	raw links exist but all filtered out										False	0.8145272979243852			False	
SMCP	12	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
SMCR8	16	0	0.0	0.0	0.0003630354486732	0.4347820817596338	raw links exist but all filtered out										False	0.8145272979243852			False	
SMDT1	40	0	0.0138092756644085	1.0516220593452454	0.01325733903476	0.3752952800896027	raw links exist but all filtered out										False	0.8145272979243852			False	
SMG1	22	0	0.0	0.0	0.0017888900203911	0.3897391604335437	raw links exist but all filtered out										False	0.8145272979243852			False	
SMG5	55	0	0.0	0.0	0.0024785369953436	0.3904960561646699	raw links exist but all filtered out										False	0.8145272979243852			False	
SMG6	100	0	0.0	0.0	0.0013628977567542	0.4087485427915536	raw links exist but all filtered out										False	0.8145272979243852			False	
SMG8	26	0	0.0	0.0	0.0005325236365834	0.5887707201048488	raw links exist but all filtered out										False	0.8145272979243852			False	
SMG9	34	0	0.0003908285565398	0.6609987187385559	0.0015708261016693	0.405200845362733	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM1	30	0	0.0	0.0	0.0002977104838526	0.3479648702451731	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM10	18	0	0.0	0.0	0.0002837406252469	0.3859611289317896	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM10L1	6	0	0.0	0.0	0.0028330350704213	0.3317505509794504	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM10L2A	14	0	0.0	0.0	0.0032003766681046	0.4144491797310136	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM10L2B	13	0	0.0	0.0	0.0008621706660021	0.4421385839772823	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM10L2B-AS1	14	0	0.0	0.0	6.687869281478934e-05	0.5766937161931569	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM12	52	0	0.0	0.0	0.0018353347028235	0.3349941570121437	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM13	46	0	0.0	0.0	0.0031210364340923	0.2526863262111413	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM14	19	0	0.0003908285565398	1.0149983775615692	0.003415239366779	0.3388948222631698	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM15	22	0	0.0	0.0	0.0013339894064219	0.4461949889170489	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM17	36	0	0.0	0.0	0.0027281800585939	0.3828846358170488	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM18	33	0	0.0	0.0	0.0035793771088261	0.3371065583616129	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM19	31	0	0.0011724856696195	1.381182255744934	0.0034895433860983	0.3464523050458507	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM20	42	0	0.0	0.0	0.0026104424326397	0.437704427494414	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM21	52	0	0.0	0.0	3.784827250332388e-05	1.0	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM23	28	0	0.0	0.0	0.0	0.8033484817337153	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM26	25	0	0.004559666492965	1.17506735086441	0.0087506489065145	0.3205616430941265	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM27	18	0	0.0	0.0	0.0022736811897045	0.3280923856293127	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM29	41	0	0.0	0.0	0.0032588583540946	0.2637786628750067	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM3	30	0	0.0	0.0	0.0002704113760997	0.4715018895031447	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM30	18	0	0.000911933298593	0.6836830842494964	0.0045265602052139	0.4544710080395205	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM31	18	0	0.0	0.0	7.41313817698893e-05	0.623991158469645	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM32	40	0	0.0	0.0	0.0006409450538703	0.4863013946505142	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM35	49	0	0.0	0.0	3.895801156514037e-05	1.0	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM36	35	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM40	33	0	0.0	0.0	4.388474658975618e-05	1.0	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM5	37	0	0.0	0.0	0.0001753453612215	0.6482954098235728	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM6	39	0	0.0	0.0	1.8016963583993383e-05	0.5272221041311058	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM7	30	0	0.000911933298593	0.6263818311691284	0.0037802891486496	0.405400856149099	raw links exist but all filtered out										False	0.8145272979243852			False	
SMIM8	19	0	0.0	0.0	0.0036829578590152	0.3991285996197795	raw links exist but all filtered out										False	0.8145272979243852			False	
SMNDC1	37	0	0.0	0.0	0.0014276144853494	0.3651513556886992	raw links exist but all filtered out										False	0.8145272979243852			False	
SMO	30	0	0.0	0.0	0.0004699204678885	0.3622655803386113	raw links exist but all filtered out										False	0.8145272979243852			False	
SMOC1	70	0	0.0	0.0	0.0009060675668019	0.4176331037453669	raw links exist but all filtered out										False	0.8145272979243852			False	
SMOC2	83	0	0.0	0.0	0.0009605756163687	0.4524100540706279	raw links exist but all filtered out										False	0.8145272979243852			False	
SMOX	39	0	0.0	0.0	0.0012366703030562	0.3849090663664083	raw links exist but all filtered out										False	0.8145272979243852			False	
SMPD1	31	0	0.0	0.0	0.0006686325742899	0.350056415498827	raw links exist but all filtered out										False	0.8145272979243852			False	
SMPD2	20	0	0.0	0.0	0.000488873448533	0.3886870107608674	raw links exist but all filtered out										False	0.8145272979243852			False	
SMPD3	51	0	0.0	0.0	0.0025311564188142	0.3986665918468134	raw links exist but all filtered out										False	0.8145272979243852			False	
SMPDL3A	31	0	0.0	0.0	0.0006429628449882	0.4183596062593602	raw links exist but all filtered out										False	0.8145272979243852			False	
SMPDL3B	34	0	0.0	0.0	0.0	0.9841833428982644	raw links exist but all filtered out										False	0.8145272979243852			False	
SMPX	23	0	0.0	0.0	0.0003450785380834	0.4632643670731839	raw links exist but all filtered out										False	0.8145272979243852			False	
SMR3B	8	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
SMS	26	0	0.0010422094841063	0.8415909272432327	0.005602525818769	0.3729803418791748	raw links exist but all filtered out										False	0.8145272979243852			False	
SMTN	33	0	0.0	0.0	0.001226092328891	0.4456579404579697	raw links exist but all filtered out										False	0.8145272979243852			False	
SMTNL1	34	0	0.0	0.0	3.978272824307198e-05	0.7399050574126814	raw links exist but all filtered out										False	0.8145272979243852			False	
SMTNL2	44	0	0.0	0.0	0.0002903369014062	0.4555542906719343	raw links exist but all filtered out										False	0.8145272979243852			False	
SMU1	24	0	0.0	0.0	0.001578855168933	0.3723843260171066	raw links exist but all filtered out										False	0.8145272979243852			False	
SMUG1	90	0	0.0	0.0	0.0012456771239225	0.3722836323931773	raw links exist but all filtered out										False	0.8145272979243852			False	
SMURF2	35	0	0.0	0.0	0.0017860049507979	0.4109298489941138	raw links exist but all filtered out										False	0.8145272979243852			False	
SMYD1	17	0	0.0	0.0	0.0001825792732893	0.613575968606287	raw links exist but all filtered out										False	0.8145272979243852			False	
SMYD3	135	0	0.0001302761855132	1.3433104753494265	0.0046537506987435	0.4055796655096162	raw links exist but all filtered out										False	0.8145272979243852			False	
SMYD4	68	0	0.0	0.0	0.000262043939707	0.3859416211947374	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAI1	38	0	0.0	0.0	0.0001179742338402	0.6482935586375084	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAI2	26	0	0.0	0.0	0.0002776482994201	0.5722147375796024	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAI3	40	0	0.0	0.0	0.0015118712325687	0.4424817281012975	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAP23	32	0	0.0	0.0	0.001349578686545	0.3914406602099404	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAP25	52	0	0.0385617509119333	1.494203467369078	0.0177005376481692	0.348008412730402	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAP29	31	0	0.0	0.0	0.0029400177384819	0.4113102369080696	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAP47	23	0	0.0	0.0	0.0038310428211031	0.3822646738673378	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAP91	23	0	0.0	0.0	0.0048454875330086	0.3385364651156302	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAPC1	31	0	0.0	0.0	0.0007338115888695	0.4284618944484314	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAPC2	36	0	0.0003908285565398	0.9878613245487212	0.002351394697819	0.4510003251673308	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAPC3	22	0	0.0	0.0	0.0019040026486029	0.4612667480374075	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAPC4	60	0	0.0	0.0	0.0006299100731485	0.4059151844379498	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAPC5	26	0	0.0	0.0	0.0015742098226641	0.3189487090935884	raw links exist but all filtered out										False	0.8145272979243852			False	
SNAPIN	47	0	0.0002605523710265	0.933870005607605	0.0017981236982662	0.2155265579496926	raw links exist but all filtered out										False	0.8145272979243852			False	
SNCA	34	0	0.0014330380406461	1.0381398975849152	0.0066168141864063	0.3546709755020979	raw links exist but all filtered out										False	0.8145272979243852			False	
SNCAIP	56	0	0.0001302761855132	1.0604966878890991	0.0015376628567384	0.4541334127840405	raw links exist but all filtered out										False	0.8145272979243852			False	
SNCB	49	0	0.0019541427826993	0.951627396941185	0.0049969919222725	0.2563524660221163	raw links exist but all filtered out										False	0.8145272979243852			False	
SNCG	31	1	0.0621417404898384	1.691404724121095	0.0108505096693045	0.2972396083164986		1.0	0.1355302153848016	0.1355302153848016	0.1355302153848016	0.1355302153848016	0.0	0.0	0.088094640000121	0.1355302153848016	False	0.8145272979243852			False	
SND1	142	0	0.0	0.0	0.0028860719858829	0.3673661434279127	raw links exist but all filtered out										False	0.8145272979243852			False	
SNIP1	43	0	0.0	0.0	0.0007990266324114	0.5749369928895549	raw links exist but all filtered out										False	0.8145272979243852			False	
SNN	53	0	0.0044293903074517	1.008959047794342	0.0067802672839994	0.3279241959966169	raw links exist but all filtered out										False	0.8145272979243852			False	
SNPH	40	0	0.0001302761855132	0.53457111120224	0.0012476687847495	0.370703794517122	raw links exist but all filtered out										False	0.8145272979243852			False	
SNRK	46	0	0.0	0.0	0.0019149826712249	0.3281736845084096	raw links exist but all filtered out										False	0.8145272979243852			False	
SNRNP25	27	0	0.0011724856696195	0.929818660020828	0.006780388672244	0.3813360643190776	raw links exist but all filtered out										False	0.8145272979243852			False	
SNRNP27	26	0	0.0	0.0	0.0037690893311216	0.2584957016163109	raw links exist but all filtered out										False	0.8145272979243852			False	
